id,avatar,zh,en,year
XJT7QS,https://pretalx.com/media/avatars/eto_saru_banana_NNKdINB.png,"{'name': 'Adrian Wu', 'bio': '熱愛科技，熱愛創業，因為市面上找不到想要的服務，只好自己刻一個，因此走上了開發的道路......'}","{'name': 'Adrian Wu', 'bio': '熱愛科技，熱愛創業，因為市面上找不到想要的服務，只好自己刻一個，因此走上了開發的道路......'}",2020
JVDCMG,https://pretalx.com/media/avatars/14523029_1349052105112414_2408223322965563986_n_fz7n1cP.jpg,"{'name': 'SamHo', 'bio': 'I am a back-end developer/ android developer/ tech writer.\r\n* personal website: [https://imrongson.com/](https://imrongson.com/)\r\n* CV: [https://www.cakeresume.com/shrimp509](https://www.cakeresume.com/shrimp509)\r\n* articles: [https://ithelp.ithome.com.tw/articles/10229987](https://ithelp.ithome.com.tw/articles/10229987)'}","{'name': 'SamHo', 'bio': 'I am a back-end developer/ android developer/ tech writer.\r\n* personal website: [https://imrongson.com/](https://imrongson.com/)\r\n* CV: [https://www.cakeresume.com/shrimp509](https://www.cakeresume.com/shrimp509)\r\n* articles: [https://ithelp.ithome.com.tw/articles/10229987](https://ithelp.ithome.com.tw/articles/10229987)'}",2020
FH7VTY,https://pretalx.com/media/avatars/f4d9074a159105d6c503_JA2INmW.png,"{'name': 'JerryWu', 'bio': ""JerryWu is a Data Scientist, currently is Google Developers Expert in Machine Learning. He is also a Founder & Chief Technology Officer (CTO) in the Asia Pacific Machine Intelligence Company (APMIC OpenTalk). Jerry Wu's teaching and research interests include Machine Intelligence and Natural Language Understanding (NLU). He eager to do research related to data technology, share them with people and solve problems.""}","{'name': 'JerryWu', 'bio': ""JerryWu is a Data Scientist, currently is Google Developers Expert in Machine Learning. He is also a Founder & Chief Technology Officer (CTO) in the Asia Pacific Machine Intelligence Company (APMIC OpenTalk). Jerry Wu's teaching and research interests include Machine Intelligence and Natural Language Understanding (NLU). He eager to do research related to data technology, share them with people and solve problems.""}",2020
TUQGFZ,https://pretalx.com/media/avatars/10341516_10201021892107332_3845509197654997261_n_3uneNju.jpg,"{'name': 'Ivan Wu', 'bio': 'A developer who likes Kotlin and Android development.'}","{'name': 'Ivan Wu', 'bio': 'A developer who likes Kotlin and Android development.'}",2020
AV8LNW,https://pretalx.com/media/avatars/6234750_6kESM7T.jpg,"{'name': '蔡嘉平', 'bio': '*經歷*\r\n- 系統架構師 - is-land\r\n- Apache HBase committer && PMC\r\n\r\n*學歷*\r\n- 成功大學資訊工程 博士\r\n- 中山大學電機工程 碩士\r\n\r\n*相關連結*\r\n- [github profile](https://github.com/chia7712)'}","{'name': '蔡嘉平', 'bio': '*經歷*\r\n- 系統架構師 - is-land\r\n- Apache HBase committer && PMC\r\n\r\n*學歷*\r\n- 成功大學資訊工程 博士\r\n- 中山大學電機工程 碩士\r\n\r\n*相關連結*\r\n- [github profile](https://github.com/chia7712)'}",2020
D7U7L8,https://www.gravatar.com/avatar/90af2f005e214864a811273fca08487c,"{'name': '林高遠', 'bio': '學生時寫下《Arduino 有害論》意外引起一陣社群筆戰；曾到中國企業做軟體開發與資料分析，全公司500多人只有我一個外籍人士，經歷好壞都很多的狼性文化。'}","{'name': '林高遠', 'bio': '學生時寫下《Arduino 有害論》意外引起一陣社群筆戰；曾到中國企業做軟體開發與資料分析，全公司500多人只有我一個外籍人士，經歷好壞都很多的狼性文化。'}",2020
7XYNVR,https://www.gravatar.com/avatar/34d1e884b832a69db0fa7584561d81e8,"{'name': 'nylon7', 'bio': '自由軟體的愛好者'}","{'name': 'nylon chen', 'bio': '自由軟體的愛好者'}",2020
99YXLS,https://www.gravatar.com/avatar/781f050176c85b3332aaa2d0b3ab718c,"{'name': 'Franklin Weng', 'bio': 'Franklin，不姓林。人稱「好馬」，近期亦被稱為「馬哥」。從 1990 年代初期起即以好馬之名闖盪學術網路與網際網路諸 BBS 站。年輕時喜行俠仗義，以「兄弟戰艦」自居，在學術網路 BBS 上為有名之引戰、接戰、亂戰之大砲級人物。不過很快即看破網路江湖上嘴砲者多實際貢獻者少之道理，隨即從網路江湖上退隱，投身於少棒運動、心算技術與自由軟體之相關事務。據聞曾在新竹市立棒球場以十分激動之肢體語言指導跑壘而一朝成名，亦曾在台北市新生公園棒球場以如雷貫耳之聲指導守備而聲名大噪。\r\n\r\n早期在自由軟體界默默無名，沉潛於水面下翻譯無數自由軟體。數年後為自由軟體教宗艾瑞克一世所發掘，開始參與 ezgo 之顧問、開發、傳教等工作，並以網路遊俠之姿重出江湖，獻身資訊教育基礎建設、數位路平、資訊自由、文件自由與軟體自由運動。'}","{'name': 'Franklin Weng', 'bio': '- An open source developer / translator / promoter, i.e., an ""enthusiast"" in Taiwan (1993~)\r\n- A dad (2003~)\r\n- An exhausted dad of 2 boys (2005~)\r\n- Member, Board of Directors, Software Liberty Association Taiwan (SLAT) (2013~)\r\n- President, Board of Directors, Software Liberty Association Taiwan (SLAT) (2015~2019)\r\n- LibreOffice Migration Professional and LibreOffice Professional Trainer (2016~)\r\n- Member, The Document Foundation (2016~)\r\n- Member, The Certification Committee of The Document Foundation (2017~)\r\n- Member, The Board of Directors, The Document Foundation (2018~)\r\n- Deputy Chairman, The Board of Directors, The Document Foundation (2020~)'}",2020
F3AVJM,https://pretalx.com/media/avatars/Shia_2_iwVJCwG.jpg,"{'name': 'shiashia', 'bio': '不會寫程式的麻瓜，open source 使用者與推廣者。\r\n踏入社群後，開始相信，自己也有改變世界的貢獻力量。\r\n第一次做一件事情超過十年，就是投入 open source 活動志工：）\r\n* COSCUP 2009-2019 紀錄/行銷/贊助/媒體組\r\n* OSDC.tw 2012-2014 場務組\r\n* PyCon Taiwan 2012 贊助組\r\n* G0v Summit 2014 銷售組'}","{'name': 'shiashia', 'bio': '不會寫程式的麻瓜，open source 使用者與推廣者。\r\n踏入社群後，開始相信，自己也有改變世界的貢獻力量。\r\n第一次做一件事情超過十年，就是投入 open source 活動志工：）\r\n* COSCUP 2009-2019 紀錄/行銷/贊助/媒體組\r\n* OSDC.tw 2012-2014 場務組\r\n* PyCon Taiwan 2012 贊助組\r\n* G0v Summit 2014 銷售組'}",2020
9KQBXX,https://pretalx.com/media/avatars/sp20190818-1_O8lDs1I.jpg,"{'name': '柯克', 'bio': '接案出身的軟體工程師'}","{'name': 'Ko Ko', 'bio': 'Ko Ko was a freelance software engineer. He had developed a famous chatbot many years ago,  which has 40000+ followers now.'}",2020
WWCQA9,https://pretalx.com/media/avatars/JediTux2_Hfvbwv8.jpg,"{'name': 'Greg Chao-Kuei Hung', 'bio': 'A long time (free software, privacy, and freedom of speech) social movement worker making a living in the academia.\r\n\r\n戰鬥部落格： https://ckhung0.blogspot.com/\r\n\r\n教學部落格： https://newtoypia.blogspot.com/\r\n\r\n噗浪： http://www.plurk.com/ckhung0\r\n\r\ngithub： https://github.com/ckhung'}","{'name': 'Greg Chao-Kuei Hung', 'bio': 'A long time (free software, privacy, and freedom of speech) social movement worker making a living in the academia.\r\n\r\n戰鬥部落格： https://ckhung0.blogspot.com/\r\n\r\n教學部落格： https://newtoypia.blogspot.com/\r\n\r\n噗浪： http://www.plurk.com/ckhung0\r\n\r\ngithub： https://github.com/ckhung'}",2020
XALDPB,https://pretalx.com/media/avatars/6-hellokitty_Zsl7uJG.jpeg,"{'name': 'Kate', 'bio': 'Kate is a technical manager of QCT. She is in charge of opensource software development, including infrastructure management, OpenStack, and ONAP.'}","{'name': 'Kate', 'bio': 'Kate is a technical manager of QCT. She is in charge of opensource software development, including infrastructure management, OpenStack, and ONAP.'}",2020
SYBVSL,https://www.gravatar.com/avatar/884ea577b83a256b22268f49ee06cd9a,"{'name': '李昀陞', 'bio': '我叫 Peter, 是一名服務於工研院網站後端開發者，目前主要的開發使用的程式語言為 PHP 與 Python，同時也是一名開源專案的貢獻者，主要是在 [GitHub](https://github.com/peter279k) 上參加各式各樣的開源貢獻活動。\r\n\r\n目前也是 [Selective PHP](https://github.com/selective-php)等組織成員之一'}","{'name': 'Peter', 'bio': ""I'm Chun-Sheng Li. And my nickname is Peter.\r\nI am a software engineer in Industrial Technology Research Institute (ITRI).\r\nI love to research some web-related technologies.\r\nAnd develop some interesting/awesome stuffs!\r\nI'm also a member of LaravelConf Taiwan 2020 and help this Taiwan conference gets more and more popular in the world :).""}",2020
VZEGSF,https://www.gravatar.com/avatar/39306bf3c94909b7e634a5949174aec1,"{'name': 'Dada Chan', 'bio': '* KKStream Backend Developer\r\n* GDG Cloud Kaohsiung Co-organizer\r\n* 在 MOPCON 打混多年第一次北上正式參加 COSCUP\r\n* SW-5206-2379-5700 歡迎交流'}","{'name': 'Dada Chan', 'bio': '* KKStream Backend Developer\r\n* GDG Cloud Kaohsiung Co-organizer\r\n* 在 MOPCON 打混多年第一次北上正式參加 COSCUP\r\n* SW-5206-2379-5700 歡迎交流'}",2020
HV9KVL,https://pretalx.com/media/avatars/1034290_oZSyrdV.jpg,"{'name': 'Hao Chen', 'bio': '現任 AMIS 資深軟體工程師與智能合約（Smart Contract）開發者，曾任 MaiCoin 資深軟體工程師，並領導開發旗下 MaiCoin 與 MAX App，現專注於 DApp 與 Crypto Wallet 相關應用。\r\n其餘作品包含超過 10 款 iOS / Android Apps、超過 20 個網站與數個虛擬實境應用。'}","{'name': 'Hao Chen', 'bio': '現任 AMIS 資深軟體工程師與智能合約（Smart Contract）開發者，曾任 MaiCoin 資深軟體工程師，並領導開發旗下 MaiCoin 與 MAX App，現專注於 DApp 與 Crypto Wallet 相關應用。\r\n其餘作品包含超過 10 款 iOS / Android Apps、超過 20 個網站與數個虛擬實境應用。'}",2020
T87J7W,https://www.gravatar.com/avatar/9cd7212501fe96582f480b188129be5a,"{'name': 'Pichu Chen', 'bio': 'Pichu Chen，中山資工畢業，中山大學宿舍網路推廣協會 CDPA 前會長。專長在物聯網與智慧家電的設計以及資安等部分，最近往自然語言處理發展，試著結合家電控制以及自然語言處理技術。\r\n\r\n本次在 COVID-19 中協助東京都 CfJ 進行中文翻譯，另外還架了一個台灣版的網站 https://stopcovid19.pichuchen.tw/'}","{'name': 'Pichu Chen', 'bio': 'Pichu Chen，中山資工畢業，中山大學宿舍網路推廣協會 CDPA 前會長。專長在物聯網與智慧家電的設計以及資安等部分，最近往自然語言處理發展，試著結合家電控制以及自然語言處理技術。\r\n\r\n本次在 COVID-19 中協助東京都 CfJ 進行中文翻譯，另外還架了一個台灣版的網站 https://stopcovid19.pichuchen.tw/'}",2020
MFTX7E,https://pretalx.com/media/avatars/39023223_1794300203996875_5003700237722714112_n_BANsqgG.jpg,"{'name': 'Gene Kuo', 'bio': 'Infrastructure Engineer at LINE Corp.'}","{'name': 'Gene Kuo', 'bio': 'Infrastructure Engineer at LINE Corp.'}",2020
FH3YPA,https://www.gravatar.com/avatar/00005005843a2e655c09e51ef17515a1,"{'name': '黃秉鈞 Phil Huang', 'bio': '黃秉鈞 Phil Huang，社群暱稱小飛機，一名熱愛分享及交流有限所知的自宅工程師。長期關注 OpenSource、SDN/NFV、CNCF、Red Hat Community 和 Commercial Solutions，現任職於 Red Hat Solution Architect，同時也為 Cloud Native Taiwan User Group 及 SDNDS-TW 成員之一。近期興趣是...Work From Home ，著有個人部落格 https://blog.pichuang.com.tw/'}","{'name': '黃秉鈞 Phil Huang', 'bio': '黃秉鈞 Phil Huang，社群暱稱小飛機，一名熱愛分享及交流有限所知的自宅工程師。長期關注 OpenSource、SDN/NFV、CNCF、Red Hat Community 和 Commercial Solutions，現任職於 Red Hat Solution Architect，同時也為 Cloud Native Taiwan User Group 及 SDNDS-TW 成員之一。近期興趣是...Work From Home ，著有個人部落格 https://blog.pichuang.com.tw/'}",2020
TW7SHW,https://pretalx.com/media/avatars/tss-sf-2019-1199_oerIdIz.jpg,"{'name': 'Anderson Chen', 'bio': 'Anderson Chen (陳柏安) 是 Dapp Pocket 創辦人。台大資訊網路與多媒體研究所碩士，及交大資訊工程學士。曾在 Gcoin、DiQi、Cepave 等區塊鏈公司擔任軟體工程師和 PM。獲得 2019 以太坊基金會 Grants。AppWorks #19 校友。'}","{'name': 'Anderson Chen', 'bio': 'Anderson Chen (陳柏安) 是 Dapp Pocket 創辦人。台大資訊網路與多媒體研究所碩士，及交大資訊工程學士。曾在 Gcoin、DiQi、Cepave 等區塊鏈公司擔任軟體工程師和 PM。獲得 2019 以太坊基金會 Grants。AppWorks #19 校友。'}",2020
Y7PA3K,https://pretalx.com/media/avatars/peter_lai_kMeAYMo.jpeg,"{'name': 'Peter Lai', 'bio': ""website: web3p.xyz\r\n\r\ngithub: @sc0vu\r\n\r\nmedium: @sc0vu\r\n\r\ntwitter: @alk03073135\r\n\r\nI'm blockchain engineer at Diode.""}","{'name': 'Peter Lai', 'bio': ""website: web3p.xyz\r\n\r\ngithub: @sc0vu\r\n\r\nmedium: @sc0vu\r\n\r\ntwitter: @alk03073135\r\n\r\nI'm blockchain engineer at Diode.""}",2020
KG3SNB,https://pretalx.com/media/avatars/24059471_1708643192488863_5501423120172009054_o_8RAZnAN.jpg,"{'name': 'Jalex Chang', 'bio': '資料庫系統與分散式系統愛好者，Gopher，博士班逃兵。目前在 Umbo Computer Vision 擔任小小後端工程師。'}","{'name': 'Jalex Chang', 'bio': '資料庫系統與分散式系統愛好者，Gopher，博士班逃兵。目前在 Umbo Computer Vision 擔任小小後端工程師。'}",2020
39QKUD,https://pretalx.com/media/avatars/IMG_5264_QxDjBV3.JPG,"{'name': '地方爸爸', 'bio': '一個平凡的地方爸爸，經營「地方爸爸與他的小幫手們」粉專，持續開發與分享多個協助父母與孩子的聊天機器人。'}","{'name': '地方爸爸', 'bio': '一個平凡的地方爸爸，經營「地方爸爸與他的小幫手們」粉專，持續開發與分享多個協助父母與孩子的聊天機器人。'}",2020
PSJFUM,https://pretalx.com/media/avatars/%E5%A4%B4%E5%83%8F-2020.5.9_KaXVDQc.jpeg,"{'name': 'Zhou Yanwei', 'bio': '周彦伟 极数云舟创始人兼CEO，浙江大学硕士研究生校外导师，中国计算机行业协会开源数据库专委会会长，中国计算机学会技术前沿委员会委员， 中国MySQL用户组（ACMUG）主席， Oracle MySQL ACE Director 。\r\n长期就职于去哪儿网等一线互联网上市公司，从事数据库相关方向的技术工作，近年来出版《MySQL运维内参》、《Learning HBase（中文版）》《MySQL 8 Cookbook（中文版）》等著作，是电子工业出版社【2018年度优秀作译者】。\r\n2018年，创办北京极数云舟科技有限公司并担任CEO，针对企业级私有云市场推出首个兼容MySQL8.0的云原生分布式数据库ArkDB产品体系与数据库场景化解决方案。'}","{'name': 'Zhou Yanwei', 'bio': '周彦伟 极数云舟创始人兼CEO，浙江大学硕士研究生校外导师，中国计算机行业协会开源数据库专委会会长，中国计算机学会技术前沿委员会委员， 中国MySQL用户组（ACMUG）主席， Oracle MySQL ACE Director 。\r\n长期就职于去哪儿网等一线互联网上市公司，从事数据库相关方向的技术工作，近年来出版《MySQL运维内参》、《Learning HBase（中文版）》《MySQL 8 Cookbook（中文版）》等著作，是电子工业出版社【2018年度优秀作译者】。\r\n2018年，创办北京极数云舟科技有限公司并担任CEO，针对企业级私有云市场推出首个兼容MySQL8.0的云原生分布式数据库ArkDB产品体系与数据库场景化解决方案。'}",2020
HQ8HXH,https://pretalx.com/media/avatars/166a5650ea1b5ee175f68edea9512a02_zsk5k2U.jpeg,"{'name': '趙柏強 (Po-chiang Chao, BobChao)', 'bio': 'Bob Chao (趙柏強) is one of the core-contributors of COSCUP and a board member of the [Open Culture Foundation](https://ocf.tw). He joined the FLOSS movement since his college life, contributed to Mozilla projects, Creative Commons, Wikipedia, and many more in different ways.\r\n\r\nBesides the volunteer works, Bob is the Product Manager of KKTIX, a ticketing platform from the KKBOX Group.\r\n\r\nCheck his profile page on [Mozilla Reps](https://reps.mozilla.org/u/bobchao/) or [LinkedIn](https://www.linkedin.com/in/bobchao/).'}","{'name': '趙柏強 (Po-chiang Chao, BobChao)', 'bio': 'Po-chiang Chao (aka. BobChao) started his Mozillian life as a volunteer since 2002 and then co-founded the [community web site](https://moztw.org) in 2004. He is mainly focused on contributor engagement, helping others achieve their goals on Mozilla projects.\r\n\r\nBesides Mozilla, Bob was a translator of some technical books, the Development Manager of Creative Commons Taiwan, and then an User Experience Designer in ISOBAR. Also, he is a board member of the Open Culture Foundation and was the chief-organizer of the Conference for Open Source Coders, Users, and Promoters (COSCUP,) which is the largest FLOSS conference in Taiwan, during 2012-2014, and still serve as a core-contributor of the event.\r\n\r\nBob now works for KKBOX in a department that focuses on online ticket-selling service with a few products released under GPL, and active in many FLOSS events.'}",2020
JKUXNP,https://pretalx.com/media/avatars/Hin_Lam_avatar_LhglYTn.png,"{'name': 'Hin Lam', 'bio': 'Hin Lam - Sr. Architect for VMware, base in Hong Kong, to help enterprise to accelerate digital transformation and operate in an agility way.\r\n\r\nPrior to VMWare and Pivotal, Hin Lam worked for AWS and in various startups as roles in Solution Architect, pre-sales and DevOps.'}","{'name': 'Hin Lam', 'bio': 'Hin Lam - Sr. Architect for VMware, base in Hong Kong, to help enterprise to accelerate digital transformation and operate in an agility way.\r\n\r\nPrior to VMWare and Pivotal, Hin Lam worked for AWS and in various startups as roles in Solution Architect, pre-sales and DevOps.'}",2020
KPWHUR,https://pretalx.com/media/avatars/DSC_8218_wjCFrZK.JPG,"{'name': 'TAKASU Masakazu', 'bio': 'Profile in English\r\nTAKASU Masakazu, Support Maker Faire Shenzhen and Singapore Maker carnival Shanghai and some event, takes us on a journey to his homeland of Japan and their exciting ways of using technology, design and science. He is the most experienced person of Maker Faire in Asia, now based in Shenzhen.\r\nHe is also connected all around Makers, even in Asia and Japan.His company Switch Science is the most famous maker tool platform in Japan, and also DIY Indie product marketplace. Japanese DIY product grown so rapidly 20 percent per year.\r\nHis book ECOSYSTEM BY MAKERS is well known in Japan.\r\nhttps://www.linkedin.com/in/takasumasakazu\r\n介绍（中文）\r\n高須正和是新加坡和深圳製滙節(Maker Faire)及上海創客嘉年華 (Maker Carnival) 的資深成員。Maker Faire是在世界各地享負盛名的活動，向世界展示創新項目和背後具創意的頭腦。高須先生擅於揉合並引用日本首屈一指的科技、設計與科學等知識，其豐富的經驗和人際網絡連繫著亞洲多個地區的Maker Faire。他現駐居深圳。\r\n高須先生亦是日本知名獨資科技產品製造材料公司Switch Science全球業務發展人員，其公司在DIY手作零件銷售市場上亦佔舉足輕重的地位。此外，他的著作《ECOSYSTEM BY MAKERS》一書，在日本廣受歡迎。\r\n\r\n\r\nDetail\r\nhttps://medium.com/@tks/takasu-profile-c50feee078ac'}","{'name': 'TAKASU Masakazu', 'bio': 'Profile in English\r\nTAKASU Masakazu, Support Maker Faire Shenzhen and Singapore Maker carnival Shanghai and some event, takes us on a journey to his homeland of Japan and their exciting ways of using technology, design and science. He is the most experienced person of Maker Faire in Asia, now based in Shenzhen.\r\nHe is also connected all around Makers, even in Asia and Japan.His company Switch Science is the most famous maker tool platform in Japan, and also DIY Indie product marketplace. Japanese DIY product grown so rapidly 20 percent per year.\r\nHis book ECOSYSTEM BY MAKERS is well known in Japan.\r\nhttps://www.linkedin.com/in/takasumasakazu\r\n介绍（中文）\r\n高須正和是新加坡和深圳製滙節(Maker Faire)及上海創客嘉年華 (Maker Carnival) 的資深成員。Maker Faire是在世界各地享負盛名的活動，向世界展示創新項目和背後具創意的頭腦。高須先生擅於揉合並引用日本首屈一指的科技、設計與科學等知識，其豐富的經驗和人際網絡連繫著亞洲多個地區的Maker Faire。他現駐居深圳。\r\n高須先生亦是日本知名獨資科技產品製造材料公司Switch Science全球業務發展人員，其公司在DIY手作零件銷售市場上亦佔舉足輕重的地位。此外，他的著作《ECOSYSTEM BY MAKERS》一書，在日本廣受歡迎。\r\n\r\n\r\nDetail\r\nhttps://medium.com/@tks/takasu-profile-c50feee078ac'}",2020
GMML9V,https://www.gravatar.com/avatar/b511dd778f02162350f5411e16a60f2a,"{'name': 'Bess L', 'bio': 'Bess Lee，g0v 零時政府揪松團秘書長，g0v Summit 2020 共同召集人。'}","{'name': 'Bess Lee', 'bio': 'Bess Lee is the Chief of Staff of g0v jothon, Co-Chair of g0v Summit 2020. Currently heading g0v jothon’s new project “Sch001”, which connects educators and open-source technologists to rethink tech in education.'}",2020
AL7YPF,https://pretalx.com/media/avatars/new_eriol_IsDya6h.png,"{'name': 'Eriol Fox', 'bio': 'Eriol is a Design Lead who has worked in-house for 9+ years. Eriol is Design lead at Third Sector Design (https://thirdsectordesign.org/), runs Humanitarian.design human rights-focused and humanitarian design project and is part of the core team at Open Source Design. Before that, they worked at Ushahidi, a non-profit developing open-source, digital tools to help people with democratic processes, human rights, and crises like typhoons, earthquakes and terrorism.\r\n\r\nEriol is a non-binary, queer person who uses they/them pronouns and an LGBTQIA+ advocate.\r\nThey are deeply passionate about intersectional inclusion and promoting healthy attitudes towards mental health in the tech sector.'}","{'name': 'Eriol Fox', 'bio': 'Eriol is a Design Lead who has worked in-house for 9+ years. Eriol is Design lead at Third Sector Design (https://thirdsectordesign.org/), runs Humanitarian.design human rights-focused and humanitarian design project and is part of the core team at Open Source Design. Before that, they worked at Ushahidi, a non-profit developing open-source, digital tools to help people with democratic processes, human rights, and crises like typhoons, earthquakes and terrorism.\r\n\r\nEriol is a non-binary, queer person who uses they/them pronouns and an LGBTQIA+ advocate.\r\nThey are deeply passionate about intersectional inclusion and promoting healthy attitudes towards mental health in the tech sector.'}",2020
9H3C8C,https://pretalx.com/media/avatars/coolerheadshot_hg0uWoo.jpg,"{'name': 'Dr. Jenni Hayman', 'bio': 'Dr. Jenni Hayman is currently the Chair, Teaching and Learning at Cambrian College in Sudbury, Ontario. Her work there involves the support of learners, staff, and administrators at the college related to high quality, technology-enhanced teaching and learning. Dr. Hayman has a Masters of Education in Distance Education from Athabasca University as well as a Doctor of Education in Leadership and Innovation from Arizona State University. She applies her practical skills in open education design and research to the creation and use of open educational resources through open source technology solutions. Dr. Hayman is also an Associate Faculty Member at Royal Roads University in Victoria, British Columbian where she teaches online as part of the Masters of Arts in Learning and Technology (MALAT) program. @jennihayman on Twitter and LinkedIn'}","{'name': 'Dr. Jenni Hayman', 'bio': 'Dr. Jenni Hayman is currently the Chair, Teaching and Learning at Cambrian College in Sudbury, Ontario. Her work there involves the support of learners, staff, and administrators at the college related to high quality, technology-enhanced teaching and learning. Dr. Hayman has a Masters of Education in Distance Education from Athabasca University as well as a Doctor of Education in Leadership and Innovation from Arizona State University. She applies her practical skills in open education design and research to the creation and use of open educational resources through open source technology solutions. Dr. Hayman is also an Associate Faculty Member at Royal Roads University in Victoria, British Columbian where she teaches online as part of the Masters of Arts in Learning and Technology (MALAT) program. @jennihayman on Twitter and LinkedIn'}",2020
PSQBVD,https://www.gravatar.com/avatar/e37297d49992a1c89f6e53df51bf3981,"{'name': 'Yang Hau', 'bio': 'A distributed ledger developer who found that it is hard to meet someone who developing with C language as well'}","{'name': 'Yang Hau', 'bio': 'A distributed ledger developer who found that it is hard to meet someone who developing with C language as well'}",2020
MRAR9V,https://pretalx.com/media/avatars/20200124_ZvqqmMT.jpg,"{'name': 'alen chen', 'bio': '一個平凡的碼農，喜歡碼農的生活，更喜歡分享碼農生活的點滴。\r\n\r\n在科技業打滾18年，本業是手機開發，做過雲端系統，目前專注於算法的整合和加速。而不務正業的是喜歡動手做一些自以為有趣的小玩具，然後分享給大家。目標是有一天能土炮出一台即時控制的大型機器人.......'}","{'name': 'alen chen', 'bio': '一個平凡的碼農，喜歡碼農的生活，更喜歡分享碼農生活的點滴。\r\n\r\n在科技業打滾18年，本業是手機開發，做過雲端系統，目前專注於算法的整合和加速。而不務正業的是喜歡動手做一些自以為有趣的小玩具，然後分享給大家。目標是有一天能土炮出一台即時控制的大型機器人.......'}",2020
KRTNVK,https://www.gravatar.com/avatar/7d97dde4eebf5e65d1fef353a5aa2e5b,"{'name': 'Chih-Hsuan Yen', 'bio': 'An Arch Linux Trusted User. I also volunteer in the LXQt project.'}","{'name': 'Chih-Hsuan Yen', 'bio': 'An Arch Linux Trusted User. I also volunteer in the LXQt project.'}",2020
PKWNXK,https://www.gravatar.com/avatar/2632f993fe199e0040ecefefbf5e0dbf,"{'name': 'wei', 'bio': 'LINE Taiwan server side engineer \r\nProject LINE MUSIC'}","{'name': 'wei', 'bio': 'LINE Taiwan server side engineer \r\nProject LINE MUSIC'}",2020
GYR7EQ,https://pretalx.com/media/avatars/himawari-avatar-icon_9kFfM1F.png,"{'name': 'Hsueh-Tsung Kuo', 'bio': '* backend developer from Rayark Inc.\r\n  * main and almost the only one backend developer of rhythm game VOEZ \r\n  * supplemental developer of puzzle RPG Sdorica -sunset-\r\n  * test server performance and advise tuning direction for Soul of Eden \r\n  * common service developer'}","{'name': 'Hsueh-Tsung Kuo', 'bio': '* backend developer from Rayark Inc.\r\n  * main and almost the only one backend developer of rhythm game VOEZ \r\n  * supplemental developer of puzzle RPG Sdorica -sunset-\r\n  * test server performance and advise tuning direction for Soul of Eden \r\n  * common service developer'}",2020
JDWHH7,https://www.gravatar.com/avatar/21d0aa3cc8e66a86ff3eb9a7f4d8b9a5,"{'name': 'Antonio Yang', 'bio': 'A Linux daily user, using Archlinux and Qtile, and love Python and Rust.'}","{'name': 'Antonio Yang', 'bio': 'A Linux daily user, using Archlinux and Qtile, and love Python and Rust.'}",2020
EGWN9P,https://pretalx.com/media/avatars/b4f8a6f07dfd11e888300242ac110002_HqjSwGm.png,"{'name': 'Steven Wu', 'bio': '講者為計算生物學家及健康資訊科技開發者，參與開放式創新，活躍於 InnoCentive 及 HeroX 等科技挑戰平台，多次獲獎。'}","{'name': 'Steven Wu', 'bio': 'Steven Wu is a computational biologist and health IT developer. He is an advocate and active participant of open innovation and a user and developer of open source software.'}",2020
P3MPKE,https://pretalx.com/media/avatars/MyFace_qd947kH.jpg,"{'name': 'Ida Chen', 'bio': '一個喜歡亂讀、亂看、亂土炮的技術宅'}","{'name': 'Ida Chen', 'bio': '一個喜歡亂讀、亂看、亂土炮的技術宅'}",2020
EUJBCR,https://www.gravatar.com/avatar/92e458c08b57ea66ecd453dce77278cd,"{'name': '廖煥杰', 'bio': '在社群裡一般叫我煥杰 (? 目前是個即將升高三的高中生，就讀臺北市立麗山高級中學。喜歡寫 code，對我來說寫 code 就跟一般人在打電動一樣。未來會繼續朝資訊領域發展，希望在 20 歲之前可以有一份自己專業領域的工作。'}","{'name': 'Huan-Chieh Liao', 'bio': ""CBFHSS was open-source on GitHub.\r\nCBFHSS Github https://github.com/cbfhss  \r\nCBFHSS Official Website https://cbfhss.tech\r\nCBFHSS Facebook Fan's Club https://fb.me/cbfhss""}",2020
CTYAG9,https://pretalx.com/media/avatars/%E9%A0%AD_O4srygW.jpg,"{'name': '黃柏愷', 'bio': '準備要念研究所卻還是甚麼都不會的迷惘學生'}","{'name': 'BK Huang', 'bio': 'An ordinary programmer.'}",2020
